zipCode,city,state,zone
90680,Stanton,CA,C
91381,Stevenson Ranch,CA,
91604,Studio City,CA,B
91614,Studio City,CA,B
92386,Sugarloaf,CA,
93067,Summerland,CA,
92585,Sun City,CA,
92586,Sun City,CA,
92587,Sun City,CA,
91352,Sun Valley,CA,B
91353,Sun Valley,CA,B
91040,Sunland,CA,
91041,Sunland,CA,
90742,Sunset Beach,CA,
90743,Surfside,CA,
91342,Sylmar,CA,B
91392,Sylmar,CA,B
91356,Tarzana,CA,B
91357,Tarzana,CA,B
91980,Tecate,CA,
91987,Tecate,CA,
92589,Temecula,CA,
92590,Temecula,CA,
92591,Temecula,CA,
92592,Temecula,CA,
92593,Temecula,CA,
91780,Temple City,CA,B
93465,Templeton,CA,
92274,Thermal,CA,
91358,Thousand Oaks,CA,
91360,Thousand Oaks,CA,
91361,Thousand Oaks,CA,
91362,Thousand Oaks,CA,
92276,Thousand Palms,CA,
91610,Toluca Lake,CA,
90290,Topanga,CA,
90501,Torrance,CA,A
90502,Torrance,CA,A
90503,Torrance,CA,A
90504,Torrance,CA,A
90505,Torrance,CA,A
90506,Torrance,CA,A
90507,Torrance,CA,A
90508,Torrance,CA,A
90509,Torrance,CA,A
90510,Torrance,CA,A
92678,Trabuco Canyon,CA,
92679,Trabuco Canyon,CA,
93562,Trona,CA,
93592,Trona,CA,
91042,Tujunga,CA,B
91043,Tujunga,CA,B
92780,Tustin,CA,C
92781,Tustin,CA,C
92782,Tustin,CA,C
92277,Twentynine Palms,CA,
92278,Twentynine Palms,CA,
92391,Twin Peaks,CA,
91608,Universal City,CA,C
91784,Upland,CA,D
91785,Upland,CA,D
91786,Upland,CA,D
91354,Valencia,CA,
91355,Valencia,CA,
91385,Valencia,CA,
92082,Valley Center,CA,
91607,Valley Village,CA,
91617,Valley Village,CA,
93563,Valyermo,CA,
91401,Van Nuys,CA,B
91404,Van Nuys,CA,B
91405,Van Nuys,CA,B
91406,Van Nuys,CA,B
91407,Van Nuys,CA,B
91408,Van Nuys,CA,B
91409,Van Nuys,CA,B
91410,Van Nuys,CA,B
91411,Van Nuys,CA,B
91470,Van Nuys,CA,B
91482,Van Nuys,CA,B
91496,Van Nuys,CA,B
91499,Van Nuys,CA,B
90291,Venice,CA,A
90294,Venice,CA,A
93001,Ventura,CA,
93002,Ventura,CA,
93003,Ventura,CA,
93004,Ventura,CA,
93005,Ventura,CA,
93006,Ventura,CA,
93007,Ventura,CA,
93009,Ventura,CA,
91046,Verdugo City,CA,
92392,Victorville,CA,
92393,Victorville,CA,
92394,Victorville,CA,
92395,Victorville,CA,
92280,Vidal,CA,
92861,Villa Park,CA,
92081,Vista,CA,
92083,Vista,CA,
92084,Vista,CA,
92085,Vista,CA,
91788,Walnut,CA,C
91789,Walnut,CA,C
92086,Warner Springs,CA,
91790,West Covina,CA,B
91791,West Covina,CA,B
91792,West Covina,CA,B
91793,West Covina,CA,B
91307,West Hills,CA,
91308,West Hills,CA,
90069,West Hollywood,CA,A
91359,Westlake Village,CA,
91361,Westlake Village,CA,
91361,Westlake Village ,CA,
92683,Westminster,CA,B
92684,Westminster,CA,B
92685,Westminster,CA,B
92282,Whitewater,CA,
90601,Whittier,CA,B
90602,Whittier,CA,B
90603,Whittier,CA,B
90604,Whittier,CA,B
90605,Whittier,CA,B
90606,Whittier,CA,B
90607,Whittier,CA,B
90608,Whittier,CA,B
90609,Whittier,CA,B
90610,Whittier,CA,B
92595,Wildomar,CA,
90744,Wilmington,CA,B
90748,Wilmington,CA,B
92596,Winchester,CA,
91306,Winnetka,CA,
91396,Winnetka,CA,
91364,Woodland Hills,CA,B
91365,Woodland Hills,CA,B
91367,Woodland Hills,CA,B
91371,Woodland Hills,CA,B
92397,Wrightwood,CA,
92398,Yermo,CA,
92885,Yorba Linda,CA,C
92886,Yorba Linda,CA,C
92887,Yorba Linda,CA,C
92399,Yucaipa,CA,
92284,Yucca Valley,CA,
92286,Yucca Valley,CA,
